session_id,user_id,timestamp,channel,device,session_duration,page_views
SES_001088,USER_001426,2025-12-02 13:12:22,Social Media,Desktop,154,15
SES_001089,USER_000742,2025-11-19 21:15:22,Paid Search,Desktop,239,1
SES_001090,USER_001897,2025-12-01 15:01:22,Paid Search,Mobile,204,6
SES_001091,USER_001216,2025-09-26 14:40:22,Paid Search,Desktop,706,11
SES_001092,USER_001409,2025-11-13 15:58:22,Paid Search,Desktop,90,10
SES_001093,USER_001772,2025-12-04 16:59:22,Referral,Tablet,193,15
SES_001094,USER_001002,2025-12-11 23:35:22,Email,Desktop,22,4
SES_001095,USER_001627,2025-12-11 09:16:22,Organic Search,Tablet,117,4
SES_001096,USER_000667,2025-12-03 16:42:22,Referral,Mobile,152,4
SES_001097,USER_001675,2025-09-28 10:16:22,Direct,Tablet,3,18
SES_001098,USER_001978,2025-11-27 03:49:22,Direct,Tablet,23,7
SES_001099,USER_000252,2025-12-12 14:29:22,Referral,Tablet,106,11
SES_001100,USER_000174,2025-09-24 15:54:22,Paid Search,Mobile,343,2
SES_001101,USER_000095,2025-10-05 03:37:22,Direct,Tablet,0,10
SES_001102,USER_001242,2025-11-24 21:00:22,Paid Search,Tablet,67,12
SES_001103,USER_000614,2025-11-27 03:31:22,Referral,Desktop,6,5
SES_001104,USER_000153,2025-10-16 15:56:22,Direct,Desktop,235,14
SES_001105,USER_001926,2025-11-28 19:34:22,Paid Search,Desktop,521,14
SES_001106,USER_001464,2025-12-16 15:52:22,Referral,Tablet,214,7
SES_001107,USER_001614,2025-11-06 06:00:22,Direct,Mobile,310,11
SES_001108,USER_000834,2025-11-13 23:19:22,Paid Search,Desktop,136,18
SES_001109,USER_000561,2025-09-27 21:58:22,Social Media,Desktop,365,8
SES_001110,USER_000360,2025-09-20 14:42:22,Paid Search,Desktop,274,4
SES_001111,USER_001130,2025-11-26 11:14:22,Email,Mobile,216,10
SES_001112,USER_001130,2025-10-24 06:24:22,Paid Search,Mobile,35,18
SES_001113,USER_000293,2025-12-04 23:48:22,Social Media,Tablet,224,5
SES_001114,USER_001389,2025-11-07 06:05:22,Referral,Mobile,221,8
SES_001115,USER_001951,2025-12-06 01:03:22,Email,Mobile,125,9
SES_001116,USER_001579,2025-11-13 04:03:22,Paid Search,Desktop,530,14
SES_001117,USER_000174,2025-10-29 13:58:22,Referral,Desktop,32,2
SES_001118,USER_000983,2025-10-26 05:17:22,Organic Search,Mobile,203,5
SES_001119,USER_001866,2025-11-22 04:01:22,Direct,Mobile,2,7
SES_001120,USER_001401,2025-09-20 09:45:22,Referral,Tablet,194,17
SES_001121,USER_000154,2025-12-05 12:56:22,Paid Search,Tablet,421,6
SES_001122,USER_000693,2025-11-04 15:50:22,Organic Search,Mobile,33,4
SES_001123,USER_000005,2025-12-14 19:11:22,Organic Search,Mobile,62,7
SES_001124,USER_001916,2025-12-09 05:43:22,Social Media,Tablet,130,2
SES_001125,USER_000725,2025-11-18 07:12:22,Social Media,,111,10
SES_001126,USER_000405,2025-10-02 11:40:22,Paid Search,Desktop,19,16
SES_001127,USER_000464,2025-09-30 03:50:22,Email,Mobile,1,9
SES_001128,USER_000899,2025-11-18 23:41:22,Email,Tablet,300,4
SES_001129,USER_000227,2025-12-13 01:28:22,Referral,Mobile,387,7
SES_001130,USER_001943,2025-10-13 20:20:22,Email,Desktop,31,7
SES_001131,USER_001539,2025-11-20 08:35:22,Email,Tablet,225,11
SES_001132,USER_000319,2025-11-10 04:04:22,Email,Desktop,283,5
SES_001133,USER_001511,2025-11-03 03:18:22,Paid Search,Mobile,101,20
SES_001134,USER_001494,2025-09-21 00:48:22,Email,Mobile,51,5
SES_001135,USER_000407,2025-11-23 16:33:22,Organic Search,Tablet,51,14
SES_001136,USER_001289,2025-11-19 10:08:22,Referral,Tablet,35,19
SES_001137,USER_000037,2025-12-09 15:32:22,Email,Desktop,476,14
SES_001138,USER_000455,2025-12-06 17:23:22,Email,Mobile,216,8
SES_001139,USER_000575,2025-11-02 00:48:22,Email,Mobile,20,12
SES_001140,USER_000435,2025-11-03 09:44:22,Organic Search,Desktop,9,11
SES_001141,USER_000685,2025-10-26 02:35:22,Organic Search,Mobile,533,12
SES_001142,USER_001522,2025-10-27 14:24:22,Referral,Desktop,72,12
SES_001143,USER_000268,2025-12-04 03:56:22,Referral,Tablet,87,4
SES_001144,USER_001444,2025-12-09 10:56:22,Direct,Tablet,306,7
SES_001145,USER_001093,2025-11-15 14:22:22,Direct,Tablet,115,7
SES_001146,USER_000919,2025-10-08 12:26:22,Direct,Tablet,664,12
SES_001147,USER_001620,2025-12-09 09:25:22,Organic Search,Tablet,482,17
SES_001148,USER_001517,2025-09-21 16:56:22,Paid Search,Tablet,11,7
SES_001149,USER_000787,2025-11-09 03:01:22,Direct,Desktop,103,17
SES_001150,USER_001427,2025-11-29 23:43:22,Paid Search,Desktop,152,19
SES_001151,USER_001451,2025-09-21 03:47:22,Referral,Mobile,344,10
SES_001152,USER_001930,2025-10-24 04:25:22,Organic Search,Mobile,7,5
SES_001153,USER_001095,2025-10-24 15:35:22,Organic Search,Desktop,820,7
SES_001154,USER_000541,2025-10-03 11:59:22,Direct,Mobile,15,18
SES_001155,USER_000450,2025-10-07 01:15:22,Social Media,Tablet,304,12
SES_001156,USER_001937,2025-10-24 16:34:22,Direct,Tablet,20,13
SES_001157,USER_000418,2025-12-11 20:13:22,Direct,Mobile,44,9
SES_001158,USER_000755,2025-12-03 08:09:22,Email,Desktop,235,14
SES_001159,USER_001932,2025-10-08 02:23:22,Email,Desktop,37,16
SES_001160,USER_000143,2025-10-13 07:36:22,Paid Search,Mobile,209,7
SES_001161,USER_001489,2025-10-07 13:45:22,Referral,Desktop,231,5
SES_001162,USER_000271,2025-09-21 06:24:22,Organic Search,Desktop,259,2
SES_001163,USER_001111,2025-10-20 13:35:22,Referral,Desktop,568,4
SES_001164,USER_000680,2025-11-02 09:23:22,Email,Mobile,304,10
SES_001165,USER_000211,2025-11-19 15:33:22,Referral,Tablet,23,2
SES_001166,USER_000790,2025-11-27 20:24:22,Email,Desktop,4,14
SES_001167,USER_001008,2025-10-07 22:59:22,Referral,Tablet,311,4
SES_001168,USER_001891,2025-10-10 14:32:22,Social Media,Tablet,73,12
SES_001169,USER_000308,2025-09-29 12:56:22,Email,Tablet,36,14
SES_001170,USER_001356,2025-12-14 08:37:22,Social Media,Desktop,56,16
SES_001171,USER_000656,2025-11-05 20:09:22,Organic Search,Desktop,270,5
SES_001172,USER_000297,2025-10-07 23:46:22,Email,Desktop,155,9
SES_001173,USER_001233,2025-09-30 21:26:22,Email,Mobile,99,14
SES_001174,USER_001104,2025-12-09 21:26:22,Referral,Mobile,97,16
SES_001175,USER_001184,2025-11-27 02:52:22,Paid Search,Tablet,225,17
SES_001176,USER_000743,2025-12-17 10:32:22,Paid Search,Desktop,918,1
SES_001177,USER_000604,2025-11-30 02:26:22,Organic Search,Mobile,339,5
SES_001178,USER_000241,2025-11-16 16:11:22,Email,Desktop,10,5
SES_001179,USER_001358,2025-12-18 09:27:22,Organic Search,Mobile,83,4
SES_001180,USER_000158,2025-12-02 13:48:22,Paid Search,Mobile,27,8
SES_001181,USER_001431,2025-09-21 06:11:22,Paid Search,Mobile,244,17
SES_001182,USER_000320,2025-10-28 02:44:22,Email,Tablet,2,4
SES_001183,USER_001393,2025-09-27 07:20:22,Paid Search,Desktop,90,14
SES_001184,USER_000557,2025-11-17 05:03:22,Direct,Tablet,46,6
SES_001185,USER_000804,2025-10-01 03:42:22,Paid Search,Mobile,173,8
SES_001186,USER_001695,2025-10-13 10:53:22,Organic Search,Mobile,116,13
SES_001187,USER_000743,2025-11-06 16:21:22,Referral,Mobile,20,3
SES_001188,USER_001550,2025-12-05 21:19:22,Paid Search,Desktop,42,1
SES_001189,USER_000092,2025-10-28 17:53:22,Organic Search,Desktop,676,19
SES_001190,USER_001964,2025-12-01 02:20:22,Organic Search,Desktop,709,10
SES_001191,USER_000679,2025-11-09 03:30:22,Email,Desktop,218,4
SES_001192,USER_000595,2025-11-11 10:50:22,Paid Search,Mobile,116,2
SES_001193,USER_001654,2025-10-09 16:01:22,Referral,Tablet,47,7
SES_001194,USER_001335,2025-12-16 07:27:22,Paid Search,Tablet,130,20
SES_001195,USER_000082,2025-11-24 21:46:22,Social Media,Tablet,348,14
SES_001196,USER_000200,2025-12-15 23:33:22,Direct,Desktop,150,16
SES_001197,USER_000643,2025-09-20 16:07:22,Direct,Desktop,124,15
SES_001198,USER_000529,2025-10-10 20:28:22,Direct,Desktop,13,15
SES_001199,USER_000082,2025-11-18 20:06:22,Referral,Desktop,641,16
SES_001200,USER_001731,2025-11-04 20:43:22,Direct,Desktop,104,17
SES_001201,USER_001272,2025-12-07 21:41:22,Email,Mobile,377,2
SES_001202,USER_000596,2025-12-10 13:05:22,Referral,Desktop,30,4
SES_001203,USER_000955,2025-11-06 16:54:22,Organic Search,Mobile,199,12
SES_001204,USER_001574,2025-11-18 07:52:22,Email,Desktop,236,13
SES_001205,USER_000235,2025-11-13 17:43:22,Social Media,Tablet,119,16
SES_001206,USER_001232,2025-10-25 01:20:22,Email,Desktop,69,2
SES_001207,USER_001952,2025-11-06 13:17:22,Email,Desktop,10,1
SES_001208,USER_000611,2025-12-16 00:35:22,Paid Search,Desktop,57,3
SES_001209,USER_000701,2025-11-16 00:51:22,Social Media,Desktop,17,14
SES_001210,USER_001978,2025-10-27 16:30:22,Email,Tablet,210,6
SES_001211,USER_000407,2025-12-18 00:40:22,Direct,Desktop,148,20
SES_001212,USER_000030,2025-09-29 11:00:22,Paid Search,Tablet,244,11
SES_001213,USER_001480,2025-10-09 02:17:22,Social Media,Tablet,93,17
SES_001214,USER_001528,2025-09-20 02:11:22,Referral,Tablet,18,7
SES_001215,USER_001991,2025-10-14 01:02:22,Paid Search,Desktop,77,7
SES_001216,USER_001433,2025-12-15 05:18:22,Social Media,Mobile,125,4
SES_001217,USER_000233,2025-11-22 07:47:22,Social Media,Tablet,99,11
SES_001218,USER_001731,2025-10-12 01:45:22,Direct,Tablet,103,10
SES_001219,USER_000184,2025-12-13 10:01:22,Social Media,Desktop,967,4
SES_001220,USER_001298,2025-12-11 11:57:22,Organic Search,Tablet,471,4
SES_001221,USER_001130,2025-11-15 03:55:22,Referral,Mobile,42,15
SES_001222,USER_000016,2025-11-06 14:30:22,Organic Search,Mobile,95,13
SES_001223,USER_001844,2025-11-05 18:50:22,Referral,Mobile,201,1
SES_001224,USER_000651,2025-11-11 12:18:22,Social Media,Tablet,308,20
SES_001225,USER_001697,2025-10-31 16:54:22,Paid Search,Mobile,38,13
SES_001226,USER_001060,2025-09-26 05:45:22,Referral,Tablet,34,11
SES_001227,USER_001727,2025-10-10 00:32:22,Paid Search,Tablet,154,13
SES_001228,USER_001288,2025-12-08 20:11:22,Social Media,Desktop,4,1
SES_001229,USER_001521,2025-12-03 15:19:22,Direct,Desktop,152,1
SES_001230,USER_000397,2025-10-06 01:58:22,Social Media,Tablet,410,10
SES_001231,USER_001915,2025-11-26 19:04:22,Email,Tablet,9,3
SES_001232,USER_000252,2025-10-08 07:19:22,Direct,Desktop,110,20
SES_001233,USER_000801,2025-10-02 15:36:22,Paid Search,Mobile,335,7
SES_001234,USER_000769,2025-10-02 03:08:22,Organic Search,Tablet,14,14
SES_001235,USER_001293,2025-10-30 08:16:22,Paid Search,Desktop,421,19
SES_001236,USER_000325,2025-12-05 12:25:22,Social Media,Tablet,164,1
SES_001237,USER_001559,2025-11-25 10:34:22,Paid Search,Tablet,4,17
SES_001238,USER_000549,2025-10-08 18:13:22,Paid Search,Desktop,44,5
SES_001239,USER_000894,2025-10-25 02:30:22,Social Media,Tablet,62,16
SES_001240,USER_000211,2025-11-24 00:17:22,Paid Search,Tablet,59,13
SES_001241,USER_000868,2025-12-03 05:37:22,Paid Search,Mobile,102,15
SES_001242,USER_000723,2025-12-05 10:35:22,Direct,Mobile,100,19
SES_001243,USER_000602,2025-11-06 08:10:22,Paid Search,Tablet,52,14
SES_001244,USER_000733,2025-12-06 07:51:22,Organic Search,Mobile,100,6
SES_001245,USER_001410,2025-10-20 13:31:22,Social Media,Mobile,23,11
SES_001246,USER_000581,2025-09-21 09:39:22,Direct,Desktop,148,13
SES_001247,USER_001176,2025-12-05 17:51:22,Direct,Tablet,526,3
SES_001248,USER_001022,2025-12-11 01:01:22,Social Media,Desktop,39,16
SES_001249,USER_001181,2025-09-24 19:44:22,Email,Mobile,161,8
SES_001250,USER_000076,2025-09-21 20:19:22,Direct,Mobile,60,13
SES_001251,USER_001482,2025-11-27 03:20:22,Organic Search,Desktop,318,14
SES_001252,USER_000806,2025-10-27 19:38:22,Email,Mobile,122,2
SES_001253,USER_000211,2025-10-28 09:47:22,Referral,Desktop,333,20
SES_001254,USER_000464,2025-09-22 18:21:22,Paid Search,Mobile,355,14
SES_001255,USER_000532,2025-10-10 13:30:22,Social Media,Tablet,821,2
SES_001256,USER_000553,2025-09-24 14:21:22,Organic Search,Tablet,170,13
SES_001257,USER_001819,2025-12-17 17:17:22,Email,Mobile,356,19
SES_001258,USER_002000,2025-11-11 07:46:22,Direct,Tablet,116,16
SES_001259,USER_001144,2025-10-24 22:07:22,Paid Search,Mobile,223,12
SES_001260,USER_000436,2025-10-21 08:59:22,Paid Search,Desktop,642,2
SES_001261,USER_001560,2025-09-21 08:31:22,Email,Desktop,74,19
SES_001262,USER_000217,2025-11-26 04:12:22,Social Media,Tablet,30,17
SES_001263,USER_000385,2025-10-05 19:16:22,Email,Tablet,40,13
SES_001264,USER_000945,2025-09-27 19:45:22,Social Media,Tablet,188,5
SES_001265,USER_000928,2025-10-03 10:25:22,Email,Desktop,116,17
SES_001266,USER_000883,2025-11-03 19:25:22,Organic Search,Desktop,29,17
SES_001267,USER_000398,2025-11-23 21:21:22,Social Media,Tablet,86,14
SES_001268,USER_001396,2025-10-26 17:43:22,Social Media,Mobile,131,4
SES_001269,USER_000135,2025-09-26 07:33:22,Paid Search,Desktop,154,8
SES_001270,USER_000451,2025-11-26 14:35:22,Direct,Mobile,89,4
SES_001271,USER_001503,2025-12-16 19:49:22,Paid Search,Mobile,220,10
SES_001272,USER_000349,2025-09-19 14:29:22,Referral,Tablet,65,8
SES_001273,USER_000877,2025-10-30 08:22:22,Social Media,Desktop,589,16
SES_001274,USER_001195,2025-10-31 11:29:22,Organic Search,Desktop,162,16
SES_001275,USER_001711,2025-09-20 03:13:22,Organic Search,Desktop,150,10
SES_001276,USER_000927,2025-10-19 03:50:22,Paid Search,Desktop,65,11
SES_001277,USER_001696,2025-11-21 10:40:22,Social Media,Mobile,81,1
SES_001278,USER_001405,2025-11-03 21:03:22,Direct,Tablet,119,9
SES_001279,USER_001020,2025-11-25 10:58:22,Email,Tablet,923,12
SES_001280,USER_001309,2025-09-22 18:54:22,Email,Tablet,16,13
SES_001281,USER_000359,2025-10-02 20:14:22,Direct,Mobile,786,17
SES_001282,USER_001187,2025-10-23 08:40:22,Email,Mobile,66,2
SES_001283,USER_000591,2025-11-25 09:39:22,Organic Search,Mobile,150,12
SES_001284,USER_001278,2025-10-03 11:49:22,Paid Search,Desktop,133,10
SES_001285,USER_000446,2025-11-30 08:28:22,Social Media,Mobile,2,2
SES_001286,USER_000103,2025-10-26 05:25:22,Social Media,,78,1
SES_001287,USER_001461,2025-10-21 15:40:22,Direct,Tablet,30,3
SES_001288,USER_001911,2025-10-23 16:04:22,Direct,Mobile,44,16
SES_001289,USER_001223,2025-11-03 19:09:22,Email,Desktop,402,10
SES_001290,USER_000513,2025-10-28 16:54:22,Social Media,Desktop,206,7
SES_001291,USER_001118,2025-10-07 00:53:22,Social Media,Tablet,471,15
SES_001292,USER_001032,2025-10-13 00:08:22,Email,Tablet,104,11
SES_001293,USER_000055,2025-12-16 09:40:22,Email,Mobile,111,18
SES_001294,USER_001272,2025-11-11 14:06:22,Social Media,Tablet,129,5
SES_001295,USER_000943,2025-11-28 06:14:22,Email,Tablet,1,17
SES_001296,USER_001159,2025-09-25 13:21:22,Referral,Tablet,18,10
SES_001297,USER_001437,2025-11-20 09:39:22,Organic Search,Tablet,128,2
SES_001298,USER_000617,2025-10-16 03:27:22,Email,Tablet,183,5
SES_001299,USER_000138,2025-12-08 21:04:22,Organic Search,Tablet,209,4
SES_001300,USER_001706,2025-09-19 15:56:22,Direct,Desktop,19,1
SES_001301,USER_001724,2025-11-23 01:43:22,Organic Search,Mobile,730,8
SES_001302,USER_001303,2025-11-27 20:10:22,Email,Tablet,23,5
SES_001303,USER_000411,2025-09-21 16:27:22,Referral,Tablet,243,18
SES_001304,USER_000802,2025-11-19 02:36:22,Organic Search,Mobile,82,9
SES_001305,USER_000247,2025-11-08 10:09:22,Email,Desktop,5,15
SES_001306,USER_001860,2025-11-30 23:18:22,Organic Search,Tablet,174,2
SES_001307,USER_000432,2025-11-03 15:47:22,Email,Desktop,79,17
SES_001308,USER_000695,2025-11-03 09:51:22,Organic Search,Desktop,78,19
SES_001309,USER_000140,2025-11-17 10:12:22,Social Media,Tablet,64,13
SES_001310,USER_001589,2025-12-11 02:42:22,Direct,Tablet,221,17
SES_001311,USER_001700,2025-12-13 03:34:22,Social Media,Tablet,77,20
SES_001312,USER_001914,2025-11-09 13:20:22,Referral,Desktop,196,16
SES_001313,USER_001492,2025-12-15 02:38:22,Referral,Desktop,414,6
SES_001314,USER_000905,2025-11-08 01:17:22,Direct,Desktop,337,3
SES_001315,USER_001306,2025-11-06 06:58:22,Paid Search,Tablet,107,5
SES_001316,USER_000889,2025-12-02 04:30:22,Email,Mobile,45,6
SES_001317,USER_001830,2025-11-25 17:23:22,Referral,Desktop,40,5
SES_001318,USER_001017,2025-09-19 23:07:22,Direct,Mobile,36,17
SES_001319,USER_001642,2025-10-13 17:54:22,Direct,Tablet,414,5
SES_001320,USER_000207,2025-09-28 01:45:22,Organic Search,Desktop,274,10
SES_001321,USER_001889,2025-10-05 02:32:22,Direct,Desktop,309,10
SES_001322,USER_001748,2025-10-22 00:03:22,Paid Search,Desktop,137,8
SES_001323,USER_000965,2025-11-25 06:50:22,Direct,Tablet,400,19
SES_001324,USER_000286,2025-10-23 07:19:22,Email,Mobile,394,2
SES_001325,USER_001650,2025-10-16 05:10:22,Referral,Desktop,48,3
SES_001326,USER_001515,2025-12-01 07:02:22,Organic Search,Desktop,538,20
SES_001327,USER_001040,2025-12-06 14:14:22,Paid Search,Desktop,19,16
SES_001328,USER_000054,2025-10-18 07:40:22,Social Media,Desktop,3,2
SES_001329,USER_000793,2025-10-15 04:56:22,Referral,Desktop,144,2
SES_001330,USER_001851,2025-11-07 09:26:22,Email,Desktop,103,20
SES_001331,USER_000846,2025-11-05 22:30:22,Organic Search,Desktop,159,8
SES_001332,USER_000117,2025-11-27 05:20:22,Organic Search,Desktop,301,3
SES_001333,USER_000266,2025-10-06 01:29:22,Social Media,Tablet,398,10
SES_001334,USER_001014,2025-12-05 23:48:22,Referral,Mobile,501,7
SES_001335,USER_000600,2025-12-19 11:10:22,Paid Search,Mobile,510,18
SES_001336,USER_001845,2025-12-11 18:51:22,Social Media,Tablet,19,12
SES_001337,USER_000473,2025-11-11 09:57:22,Organic Search,Desktop,331,17
SES_001338,USER_001431,2025-10-29 10:53:22,Social Media,Desktop,6,8
SES_001339,USER_000787,2025-11-15 08:06:22,Organic Search,Desktop,56,19
SES_001340,USER_000910,2025-10-27 13:21:22,Direct,Desktop,357,13
SES_001341,USER_001110,2025-09-24 18:31:22,Referral,Desktop,194,2
SES_001342,USER_000444,2025-11-02 12:16:22,Social Media,Mobile,299,19
SES_001343,USER_001654,2025-09-22 22:04:22,Email,Tablet,475,2
SES_001344,USER_001473,2025-10-03 04:42:22,Referral,Tablet,112,19
SES_001345,USER_000575,2025-12-01 03:34:22,Email,Desktop,25,1
SES_001346,USER_000562,2025-12-15 19:23:22,Direct,Tablet,90,20
SES_001347,USER_001165,2025-11-04 20:00:22,Referral,Tablet,2,10
SES_001348,USER_000076,2025-12-12 22:11:22,Paid Search,Desktop,104,15
SES_001349,USER_001838,2025-11-04 02:58:22,Paid Search,Tablet,502,9
SES_001350,USER_000261,2025-12-07 04:38:22,Email,Mobile,54,16
SES_001351,USER_000378,2025-10-19 07:29:22,Direct,Desktop,21,2
SES_001352,USER_001998,2025-12-16 04:13:22,Social Media,Tablet,46,9
SES_001353,USER_000224,2025-10-21 12:01:22,Social Media,Desktop,165,12
SES_001354,USER_000147,2025-09-29 03:46:22,Organic Search,Mobile,152,14
SES_001355,USER_001838,2025-12-11 01:14:22,Organic Search,Mobile,73,14
SES_001356,USER_001906,2025-12-11 22:48:22,Social Media,Desktop,82,10
SES_001357,USER_001605,2025-10-09 05:19:22,Paid Search,Tablet,226,17
SES_001358,USER_000781,2025-12-03 09:40:22,Email,Desktop,192,5
SES_001359,USER_001104,2025-12-11 13:22:22,Paid Search,Tablet,179,14
SES_001360,USER_000400,2025-10-05 04:09:22,Email,Tablet,104,9
SES_001361,USER_001533,2025-12-01 21:16:22,Paid Search,Mobile,47,11
SES_001362,USER_001874,2025-10-04 09:33:22,Email,Mobile,147,3
SES_001363,USER_001896,2025-11-05 07:48:22,Email,Desktop,151,5
SES_001364,USER_000700,2025-11-26 19:07:22,Referral,Desktop,167,10
SES_001365,USER_001843,2025-10-29 14:23:22,Direct,Tablet,122,7
SES_001366,USER_001522,2025-10-13 01:18:22,Email,Tablet,223,16
SES_001367,USER_001055,2025-10-01 16:13:22,Email,Desktop,827,5
SES_001368,USER_000244,2025-11-26 00:15:22,Paid Search,Tablet,49,10
SES_001369,USER_001946,2025-11-01 21:55:22,Organic Search,Desktop,13,12
SES_001370,USER_001483,2025-11-16 00:58:22,Email,Mobile,216,6
SES_001371,USER_000777,2025-12-04 03:23:22,Organic Search,Mobile,201,15
SES_001372,USER_000699,2025-10-31 01:29:22,Direct,Desktop,47,16
SES_001373,USER_000653,2025-09-26 05:51:22,Direct,Mobile,60,13
SES_001374,USER_000570,2025-10-11 15:20:22,Referral,Tablet,42,17
SES_001375,USER_000459,2025-12-02 06:38:22,Social Media,Mobile,57,15
SES_001376,USER_000197,2025-10-10 21:16:22,Direct,Desktop,197,5
SES_001377,USER_001102,2025-10-16 05:11:22,Paid Search,Desktop,578,18
SES_001378,USER_000874,2025-10-13 11:49:22,Organic Search,Mobile,511,19
SES_001379,USER_000911,2025-11-15 03:26:22,Social Media,Tablet,220,4
SES_001380,USER_001646,2025-11-14 02:34:22,Paid Search,Tablet,198,12
SES_001381,USER_001292,2025-09-30 11:08:22,Organic Search,Tablet,73,15
SES_001382,USER_000651,2025-11-24 09:07:22,Referral,Desktop,102,17
SES_001383,USER_000281,2025-10-14 05:00:22,Referral,Tablet,177,8
SES_001384,USER_001503,2025-12-04 00:13:22,Referral,Mobile,29,6
SES_001385,USER_000890,2025-11-21 20:26:22,Organic Search,Tablet,249,1
SES_001386,USER_000779,2025-09-28 02:53:22,Referral,Mobile,209,20
SES_001387,USER_001793,2025-12-09 05:33:22,Email,Desktop,378,8
SES_001388,USER_000198,2025-10-27 08:49:22,Referral,Mobile,141,10
SES_001389,USER_000238,2025-10-17 15:14:22,Social Media,Mobile,70,14
SES_001390,USER_001721,2025-10-12 01:38:22,Social Media,Tablet,24,16
SES_001391,USER_000125,2025-11-21 06:44:22,Organic Search,Tablet,43,14
